gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,expected_tenure,CLV,Cluster,Contract,PaymentMethod
0,0,1,0,15,1,1,0,0,0,0,0,0,1,51.1,711.15,0,0,0,0,0,0,1,0,15,766.5,2,Month-to-month,Electronic check
0,0,1,1,17,1,1,1,0,1,0,1,0,0,94.4,1607.2,1,1,0,0,0,0,1,0,17,1604.8000000000002,3,Month-to-month,Electronic check
1,0,0,0,19,1,0,0,1,1,0,0,0,1,78.25,1490.95,1,1,0,0,0,0,1,0,19,1486.75,3,Month-to-month,Electronic check
1,0,0,0,71,1,1,0,0,0,0,0,0,0,25.55,1898.1,0,0,1,0,1,0,0,0,71,1814.05,0,Two year,Bank transfer (automatic)
0,0,1,1,54,1,1,1,0,0,1,0,0,0,60.0,3273.95,0,0,0,0,1,0,0,0,54,3240.0,0,Two year,Bank transfer (automatic)
1,0,1,0,31,1,1,1,1,0,1,0,0,1,90.55,2929.75,0,1,0,0,0,1,0,0,31,2807.0499999999997,3,Month-to-month,Credit card (automatic)
0,0,0,0,11,1,0,1,0,0,0,0,0,0,76.4,838.7,0,1,0,0,0,0,1,0,11,840.4000000000001,3,Month-to-month,Electronic check
0,1,0,0,18,1,0,0,0,1,0,0,1,1,84.95,1443.65,0,1,0,0,0,0,1,0,18,1529.1000000000001,3,Month-to-month,Electronic check
0,1,0,0,72,1,1,1,1,0,1,1,1,1,110.1,7746.7,0,1,0,0,1,0,0,0,72,7927.2,1,Two year,Bank transfer (automatic)
0,1,0,0,71,1,1,0,1,0,0,1,1,1,99.65,6951.15,0,1,0,0,0,1,0,0,71,7075.150000000001,1,Month-to-month,Credit card (automatic)
1,1,0,0,5,0,0,0,0,1,1,1,0,0,45.4,214.75,0,0,0,0,0,1,0,0,5,227.0,2,Month-to-month,Credit card (automatic)
1,0,1,0,38,1,1,0,0,1,1,0,1,0,69.0,2669.45,0,0,0,1,0,1,0,0,38,2622.0,3,One year,Credit card (automatic)
1,0,0,1,5,1,0,0,0,0,1,0,0,1,48.65,235.2,0,0,0,0,0,0,0,0,5,243.25,2,Month-to-month,Bank transfer (automatic)
1,1,0,0,2,1,0,0,0,0,0,0,0,1,44.15,92.65,1,0,0,0,0,0,1,0,2,88.3,2,Month-to-month,Electronic check
0,1,0,0,52,1,1,1,0,1,0,0,0,0,59.85,3103.25,0,0,0,0,1,0,0,0,52,3112.2000000000003,0,Two year,Bank transfer (automatic)
0,1,0,0,8,1,1,0,0,0,0,0,0,1,75.75,606.25,1,1,0,0,0,0,1,0,8,606.0,3,Month-to-month,Electronic check
0,0,0,0,68,1,1,0,1,1,0,1,1,1,80.65,5330.2,0,0,0,0,1,0,1,0,68,5484.200000000001,1,Two year,Electronic check
1,0,1,1,69,1,0,0,0,0,0,0,0,1,20.55,1403.1,0,0,1,1,0,1,0,0,69,1417.95,0,One year,Credit card (automatic)
0,0,1,0,42,1,1,1,1,0,1,0,0,1,66.4,2727.8,0,0,0,0,0,1,0,0,42,2788.8,0,Month-to-month,Credit card (automatic)
0,0,0,0,50,1,0,0,1,0,1,1,1,1,100.2,5038.45,0,1,0,0,1,0,0,1,50,5010.0,1,Two year,Mailed check
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.1,19.1,1,0,1,0,0,0,0,1,1,19.1,2,Month-to-month,Mailed check
1,1,1,0,1,1,1,1,0,0,0,0,0,1,80.3,80.3,1,1,0,0,0,0,1,0,1,80.3,3,Month-to-month,Electronic check
1,0,1,0,33,1,0,0,0,0,0,0,0,1,44.55,1462.6,0,0,0,0,0,1,0,0,33,1470.1499999999999,0,Month-to-month,Credit card (automatic)
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.35,150.6,0,0,1,0,0,0,0,1,7,142.45000000000002,2,Month-to-month,Mailed check
1,0,1,1,64,1,1,1,1,1,0,0,0,1,91.8,5960.5,0,1,0,0,0,0,1,0,64,5875.2,1,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.9,74.9,1,1,0,0,0,0,1,0,1,74.9,3,Month-to-month,Electronic check
1,0,0,0,59,1,0,0,0,0,0,0,0,1,20.2,1192.3,0,0,1,0,1,0,0,0,59,1191.8,0,Two year,Bank transfer (automatic)
0,0,1,0,6,1,1,0,0,0,0,0,0,0,50.35,314.55,0,0,0,0,0,0,1,0,6,302.1,2,Month-to-month,Electronic check
0,0,0,0,3,1,0,0,0,0,0,0,0,0,18.8,56.0,0,0,1,0,0,0,0,1,3,56.400000000000006,2,Month-to-month,Mailed check
0,0,1,0,15,1,0,0,0,0,0,0,0,0,20.45,330.8,0,0,1,0,0,1,0,0,15,306.75,2,Month-to-month,Credit card (automatic)
1,0,1,1,13,1,0,0,0,0,0,1,1,1,64.75,877.35,0,0,0,1,0,0,1,0,13,841.75,3,One year,Electronic check
0,0,0,0,23,1,1,0,1,0,0,1,1,1,98.7,2249.1,0,1,0,0,0,1,0,0,23,2270.1,3,Month-to-month,Credit card (automatic)
1,1,1,0,31,1,1,1,0,0,0,1,0,0,89.45,2807.65,0,1,0,0,0,0,1,0,31,2772.9500000000003,3,Month-to-month,Electronic check
1,0,0,0,29,1,0,1,1,0,1,0,0,1,58.75,1696.2,0,0,0,1,0,0,1,0,29,1703.75,3,One year,Electronic check
0,0,1,0,49,1,0,0,0,0,0,0,0,0,20.7,1032.05,0,0,1,1,0,1,0,0,49,1014.3,0,One year,Credit card (automatic)
0,0,1,0,56,1,1,0,0,0,0,1,0,1,85.6,4902.8,0,1,0,0,0,0,0,0,56,4793.599999999999,1,Month-to-month,Bank transfer (automatic)
0,0,0,0,63,1,1,1,1,1,1,0,1,1,80.3,4995.35,0,0,0,0,1,1,0,0,63,5058.9,1,Two year,Credit card (automatic)
1,0,1,0,63,1,1,0,0,1,1,1,1,0,79.8,5034.05,0,0,0,0,1,1,0,0,63,5027.4,1,Two year,Credit card (automatic)
1,1,1,1,24,1,1,1,0,0,0,0,0,1,79.85,1857.75,0,1,0,0,0,0,1,0,24,1916.3999999999999,3,Month-to-month,Electronic check
1,1,1,0,36,1,0,0,0,1,1,0,0,0,54.1,1992.85,0,0,0,1,0,1,0,0,36,1947.6000000000001,0,One year,Credit card (automatic)
0,1,0,0,9,1,0,0,0,0,0,1,0,1,80.85,751.65,1,1,0,0,0,0,1,0,9,727.65,3,Month-to-month,Electronic check
1,0,0,0,3,0,0,0,0,0,0,0,0,0,24.75,66.95,1,0,0,0,0,0,1,0,3,74.25,2,Month-to-month,Electronic check
0,0,1,0,21,1,0,1,0,1,1,1,1,0,80.9,1714.95,0,0,0,1,0,0,0,1,21,1698.9,3,One year,Mailed check
1,0,1,1,13,1,1,0,0,0,0,0,0,0,24.5,343.6,0,0,1,1,0,0,0,0,13,318.5,2,One year,Bank transfer (automatic)
1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.15,20.15,0,0,1,0,0,0,0,0,1,20.15,2,Month-to-month,Bank transfer (automatic)
0,0,1,1,25,1,0,0,0,0,0,0,0,0,20.05,520.1,0,0,1,1,0,0,0,1,25,501.25,2,One year,Mailed check
1,0,1,1,71,1,0,0,0,0,0,0,0,1,19.6,1387.45,0,0,1,0,1,0,0,0,71,1391.6000000000001,0,Two year,Bank transfer (automatic)
1,0,0,0,66,1,1,1,1,1,1,1,1,1,114.3,7383.7,0,1,0,1,0,0,0,0,66,7543.8,1,One year,Bank transfer (automatic)
0,0,0,0,45,1,0,1,1,0,0,1,1,1,100.3,4483.95,0,1,0,1,0,0,1,0,45,4513.5,1,One year,Electronic check
0,0,1,0,22,1,0,0,0,0,0,1,0,1,80.0,1706.45,0,1,0,0,0,1,0,0,22,1760.0,3,Month-to-month,Credit card (automatic)
0,0,1,0,67,1,0,0,0,0,0,0,0,1,20.85,1327.4,0,0,1,1,0,0,0,0,67,1396.95,0,One year,Bank transfer (automatic)
0,0,1,0,68,1,1,0,0,1,0,1,0,1,89.95,5974.3,0,1,0,0,1,0,0,0,68,6116.6,1,Two year,Bank transfer (automatic)
0,0,1,1,0,1,0,0,0,0,0,0,0,0,20.0,1397.475,0,0,1,0,1,0,0,1,0,0.0,2,Two year,Mailed check
0,1,0,0,49,1,1,0,0,1,0,0,1,1,90.85,4515.85,1,1,0,0,0,1,0,0,49,4451.65,1,Month-to-month,Credit card (automatic)
0,1,0,0,4,1,1,0,0,0,0,0,0,0,48.75,179.85,0,0,0,0,0,0,0,1,4,195.0,2,Month-to-month,Mailed check
1,0,1,0,63,1,1,1,1,1,1,0,1,0,80.0,5040.2,0,0,0,1,0,1,0,0,63,5040.0,1,One year,Credit card (automatic)
0,0,1,0,2,1,0,0,1,1,0,0,0,0,79.7,165.0,1,1,0,0,0,0,0,0,2,159.4,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,21,1,0,0,0,0,0,0,0,1,20.35,422.7,0,0,1,1,0,0,0,1,21,427.35,2,One year,Mailed check
1,0,1,1,55,1,0,1,1,0,1,0,0,0,57.55,3046.4,1,0,0,0,1,0,0,0,55,3165.25,0,Two year,Bank transfer (automatic)
1,0,0,1,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,0,1,0,0,0,0,1,1,20.25,2,Month-to-month,Mailed check
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.4,358.05,0,0,1,0,1,0,0,1,17,329.79999999999995,2,Two year,Mailed check
1,0,0,0,30,1,1,1,0,0,0,1,1,1,100.4,2936.25,0,1,0,0,0,0,0,0,30,3012.0,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,22,1,0,1,1,0,1,0,0,1,57.95,1271.8,0,0,0,0,0,0,0,1,22,1274.9,3,Month-to-month,Mailed check
0,0,0,0,9,1,0,0,0,0,1,1,0,1,59.5,530.05,0,0,0,0,0,0,0,0,9,535.5,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,0,1,0,0,0,0,1,1,19.2,2,Month-to-month,Mailed check
0,0,1,0,21,1,1,0,0,0,0,0,1,1,86.5,1808.7,1,1,0,0,0,0,1,0,21,1816.5,3,Month-to-month,Electronic check
1,0,0,0,19,1,1,0,0,1,1,0,0,0,59.55,1144.6,0,0,0,0,0,0,1,0,19,1131.45,3,Month-to-month,Electronic check
0,0,1,1,69,1,1,0,1,1,0,1,1,1,103.95,7446.9,1,1,0,0,0,0,1,0,69,7172.55,1,Month-to-month,Electronic check
1,1,0,0,1,0,0,0,0,0,0,0,0,1,25.1,25.1,1,0,0,0,0,0,1,0,1,25.1,2,Month-to-month,Electronic check
0,0,1,0,72,1,1,1,1,1,1,1,0,1,103.95,7556.9,0,1,0,0,1,0,0,0,72,7484.400000000001,1,Two year,Bank transfer (automatic)
1,0,1,1,70,1,1,1,0,1,0,1,0,0,68.95,4858.7,0,0,0,0,1,1,0,0,70,4826.5,1,Two year,Credit card (automatic)
0,0,0,0,66,1,1,1,1,1,1,0,1,1,103.1,6595.0,0,1,0,0,0,0,0,0,66,6804.599999999999,1,Month-to-month,Bank transfer (automatic)
0,0,1,1,7,0,0,0,0,0,0,0,0,1,24.7,149.05,0,0,0,0,0,0,1,0,7,172.9,2,Month-to-month,Electronic check
0,1,1,1,46,1,1,1,1,0,1,1,1,1,110.2,4972.1,0,1,0,0,0,0,1,0,46,5069.2,1,Month-to-month,Electronic check
1,0,0,0,39,0,0,1,1,0,1,1,0,1,48.95,1880.85,1,0,0,0,0,1,0,0,39,1909.0500000000002,0,Month-to-month,Credit card (automatic)
0,0,1,1,32,1,1,0,1,1,0,0,0,0,62.45,2045.55,0,0,0,0,0,0,0,0,32,1998.4,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,24,1,0,0,1,1,0,0,1,1,89.55,2187.15,0,1,0,0,0,0,1,0,24,2149.2,3,Month-to-month,Electronic check
1,0,1,1,6,1,0,0,1,0,0,0,1,1,83.55,477.55,1,1,0,0,0,1,0,0,6,501.29999999999995,3,Month-to-month,Credit card (automatic)
0,0,0,0,37,1,1,1,1,1,1,1,0,1,78.9,2976.95,0,0,0,0,0,1,0,0,37,2919.3,3,Month-to-month,Credit card (automatic)
1,0,0,1,8,1,0,0,0,0,0,0,0,0,20.35,178.7,0,0,1,0,0,0,0,1,8,162.8,2,Month-to-month,Mailed check
0,0,1,1,72,1,1,1,0,1,0,1,0,1,71.45,5025.85,0,0,0,0,1,0,0,0,72,5144.400000000001,1,Two year,Bank transfer (automatic)
1,1,1,0,71,0,0,1,1,1,1,0,0,0,46.35,3353.4,0,0,0,0,1,1,0,0,71,3290.85,0,Two year,Credit card (automatic)
0,0,1,0,16,1,0,0,1,0,0,1,1,1,94.65,1461.15,0,1,0,0,0,0,0,0,16,1514.4,3,Month-to-month,Bank transfer (automatic)
0,0,1,0,57,0,0,1,0,1,1,0,1,1,49.9,2782.4,0,0,0,0,0,0,0,0,57,2844.2999999999997,0,Month-to-month,Bank transfer (automatic)
1,0,0,0,66,1,1,0,0,0,0,0,0,0,25.45,1699.15,0,0,1,1,0,0,0,0,66,1679.7,0,One year,Bank transfer (automatic)
0,1,0,0,17,1,0,0,1,1,0,1,0,1,89.15,1496.9,1,1,0,0,0,0,1,0,17,1515.5500000000002,3,Month-to-month,Electronic check
0,0,0,1,21,1,0,0,0,0,0,0,0,0,20.75,452.2,0,0,1,0,0,0,0,1,21,435.75,2,Month-to-month,Mailed check
1,0,1,0,66,1,1,1,1,1,0,0,0,1,66.1,4428.45,0,0,0,0,1,1,0,0,66,4362.599999999999,1,Two year,Credit card (automatic)
0,0,1,0,17,1,1,0,1,0,0,1,1,1,75.4,1322.55,0,0,0,0,0,0,0,0,17,1281.8000000000002,3,Month-to-month,Bank transfer (automatic)
1,0,0,1,1,1,0,0,0,0,0,0,0,1,70.45,70.45,1,1,0,0,0,0,0,1,1,70.45,3,Month-to-month,Mailed check
1,0,1,0,58,1,0,1,1,1,0,0,0,0,60.3,3563.8,1,0,0,1,0,1,0,0,58,3497.3999999999996,0,One year,Credit card (automatic)
0,0,1,1,8,1,0,0,0,0,0,0,0,0,21.05,139.75,0,0,1,0,0,1,0,0,8,168.4,2,Month-to-month,Credit card (automatic)
1,0,0,0,27,1,0,1,0,1,1,1,0,0,69.35,1927.3,0,0,0,1,0,1,0,0,27,1872.4499999999998,3,One year,Credit card (automatic)
1,0,1,0,34,1,1,0,1,0,0,0,1,0,88.85,3000.25,0,1,0,0,0,0,0,1,34,3020.8999999999996,3,Month-to-month,Mailed check
1,0,0,0,30,1,0,0,1,0,0,1,1,1,97.0,3021.3,0,1,0,1,0,0,0,0,30,2910.0,3,One year,Bank transfer (automatic)
1,0,0,0,33,1,0,0,1,1,0,1,0,1,66.4,2245.4,0,0,0,0,0,1,0,0,33,2191.2000000000003,3,Month-to-month,Credit card (automatic)
1,0,0,1,1,0,0,0,0,0,0,0,0,0,24.75,24.75,1,0,0,0,0,0,1,0,1,24.75,2,Month-to-month,Electronic check
1,0,1,1,14,1,1,1,1,0,0,0,1,0,69.2,944.65,0,0,0,0,0,0,0,1,14,968.8000000000001,3,Month-to-month,Mailed check
0,0,0,1,16,1,1,0,0,0,1,0,0,1,79.5,1264.2,0,1,0,1,0,1,0,0,16,1272.0,3,One year,Credit card (automatic)
0,0,0,0,49,1,0,0,0,1,1,1,1,0,100.65,4917.75,0,1,0,0,1,1,0,0,49,4931.85,1,Two year,Credit card (automatic)
1,0,1,1,19,1,1,0,0,1,1,1,1,0,103.3,2012.7,1,1,0,0,0,0,1,0,19,1962.7,3,Month-to-month,Electronic check
0,0,1,1,70,1,1,1,1,1,1,1,0,0,79.7,5743.3,0,0,0,0,1,0,0,0,70,5579.0,1,Two year,Bank transfer (automatic)
0,0,1,1,32,1,0,1,1,0,1,0,0,0,61.4,1864.65,0,0,0,0,0,0,0,0,32,1964.8,3,Month-to-month,Bank transfer (automatic)
0,0,0,0,18,1,0,0,0,0,0,0,0,1,69.8,1221.65,0,1,0,0,0,0,1,0,18,1256.3999999999999,3,Month-to-month,Electronic check
1,0,0,0,37,0,0,1,1,0,1,0,0,1,40.55,1390.85,0,0,0,0,1,0,0,1,37,1500.35,0,Two year,Mailed check
0,0,0,0,4,1,1,0,0,0,0,0,0,1,75.65,302.35,0,1,0,0,0,0,1,0,4,302.6,3,Month-to-month,Electronic check
0,0,1,0,16,1,1,1,1,1,0,0,0,0,90.7,1374.9,0,1,0,0,0,0,1,0,16,1451.2,3,Month-to-month,Electronic check
1,0,1,0,17,1,1,0,1,0,0,0,0,1,80.5,1336.9,0,1,0,0,0,0,0,0,17,1368.5,3,Month-to-month,Bank transfer (automatic)
0,0,0,1,19,1,0,1,1,1,0,0,0,1,60.6,1297.8,0,0,0,0,0,0,1,0,19,1151.4,3,Month-to-month,Electronic check
1,0,1,0,60,1,1,0,0,1,0,1,1,0,101.15,6067.4,0,1,0,0,1,1,0,0,60,6069.0,1,Two year,Credit card (automatic)
1,0,1,1,51,1,1,0,0,0,0,0,0,1,24.95,1222.25,0,0,1,0,1,0,0,1,51,1272.45,0,Two year,Mailed check
1,0,1,1,28,1,0,0,0,0,0,0,0,1,20.3,487.95,0,0,1,0,1,1,0,0,28,568.4,2,Two year,Credit card (automatic)
1,0,0,0,43,1,0,0,1,0,0,0,1,1,60.0,2548.55,0,0,0,0,1,0,1,0,43,2580.0,0,Two year,Electronic check
1,0,1,0,42,1,0,0,0,0,0,0,0,0,20.25,835.5,0,0,1,0,1,0,1,0,42,850.5,0,Two year,Electronic check
1,0,0,0,3,1,0,0,0,0,0,1,0,1,78.5,242.05,1,1,0,0,0,0,1,0,3,235.5,3,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.75,44.75,0,0,0,0,0,0,0,1,1,44.75,2,Month-to-month,Mailed check
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,63.75,1,0,1,0,0,0,0,1,3,59.550000000000004,2,Month-to-month,Mailed check
0,0,0,0,63,1,1,1,1,1,0,1,0,0,98.0,6218.45,0,1,0,0,1,1,0,0,63,6174.0,1,Two year,Credit card (automatic)
1,1,0,0,3,1,0,0,0,0,0,1,0,1,79.9,260.9,1,1,0,0,0,0,1,0,3,239.70000000000002,3,Month-to-month,Electronic check
1,0,1,0,68,1,1,1,1,0,1,1,1,1,107.7,7320.9,0,1,0,0,0,0,1,0,68,7323.6,1,Month-to-month,Electronic check
0,1,0,0,30,1,1,0,1,0,0,1,1,1,99.7,2967.35,1,1,0,0,0,0,1,0,30,2991.0,3,Month-to-month,Electronic check
0,0,0,0,60,1,1,0,1,1,0,1,1,0,104.7,6333.8,0,1,0,0,1,0,1,0,60,6282.0,1,Two year,Electronic check
1,0,0,0,15,1,1,0,1,0,1,0,0,1,58.6,939.7,1,0,0,0,0,1,0,0,15,879.0,3,Month-to-month,Credit card (automatic)
1,1,0,0,45,1,1,0,0,0,0,1,1,1,93.9,4200.25,0,1,0,0,0,0,0,0,45,4225.5,1,Month-to-month,Bank transfer (automatic)
0,0,1,0,70,1,0,1,1,1,1,1,1,0,86.45,5950.2,0,0,0,0,1,1,0,0,70,6051.5,1,Two year,Credit card (automatic)
1,0,1,0,10,1,1,0,0,1,0,1,1,1,98.5,1037.75,1,1,0,0,0,0,1,0,10,985.0,3,Month-to-month,Electronic check
1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.4,93.4,0,0,1,0,0,0,0,1,4,77.6,2,Month-to-month,Mailed check
0,0,0,0,1,1,0,0,0,1,0,0,0,1,50.45,50.45,1,0,0,0,0,0,0,1,1,50.45,2,Month-to-month,Mailed check
0,0,1,0,68,1,1,0,0,0,0,0,0,1,24.95,1614.9,0,0,1,0,1,1,0,0,68,1696.6,0,Two year,Credit card (automatic)
1,0,1,1,22,1,0,1,0,0,0,0,0,0,75.0,1573.95,0,1,0,0,0,0,0,0,22,1650.0,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,38,1,1,0,1,1,0,1,0,1,94.65,3624.3,1,1,0,0,0,0,1,0,38,3596.7000000000003,1,Month-to-month,Electronic check
0,0,0,0,1,1,1,0,1,0,0,1,1,1,100.25,100.25,1,1,0,0,0,1,0,0,1,100.25,3,Month-to-month,Credit card (automatic)
1,0,1,0,18,1,0,0,0,1,1,0,0,0,78.2,1468.75,0,1,0,0,0,0,1,0,18,1407.6000000000001,3,Month-to-month,Electronic check
1,0,0,0,29,1,0,0,0,0,1,1,1,1,94.2,2607.6,0,1,0,0,0,0,1,0,29,2731.8,3,Month-to-month,Electronic check
0,0,0,0,16,1,1,0,0,1,0,0,1,1,88.45,1422.1,1,1,0,0,0,0,1,0,16,1415.2,3,Month-to-month,Electronic check
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,1,0,0,0,0,1,0,1,69.85,3,Month-to-month,Electronic check
1,0,0,0,12,1,0,1,0,1,0,0,0,0,81.7,858.6,1,1,0,0,0,0,0,0,12,980.4000000000001,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,31,0,0,0,0,1,0,1,1,1,50.05,1523.4,0,0,0,1,0,0,1,0,31,1551.55,0,One year,Electronic check
1,0,0,0,4,1,0,0,0,0,0,0,1,1,79.9,324.3,1,1,0,0,0,0,1,0,4,319.6,3,Month-to-month,Electronic check
0,0,1,0,48,1,1,0,0,1,1,0,1,1,69.55,3435.6,0,0,0,1,0,0,0,1,48,3338.3999999999996,1,One year,Mailed check
0,0,0,0,15,1,1,0,0,0,0,0,0,1,25.4,399.6,1,0,1,0,0,1,0,0,15,381.0,2,Month-to-month,Credit card (automatic)
1,0,0,0,50,1,0,1,1,1,1,0,0,1,90.1,4549.45,0,1,0,1,0,1,0,0,50,4505.0,1,One year,Credit card (automatic)
1,0,0,0,7,1,0,0,0,0,0,0,0,1,44.65,322.5,0,0,0,0,0,0,0,0,7,312.55,2,Month-to-month,Bank transfer (automatic)
1,1,1,0,41,1,1,1,0,1,0,0,0,1,83.75,3273.55,1,1,0,0,0,0,0,0,41,3433.75,1,Month-to-month,Bank transfer (automatic)
1,0,1,1,68,1,0,1,0,1,0,0,0,0,80.35,5375.15,0,1,0,0,1,1,0,0,68,5463.799999999999,1,Two year,Credit card (automatic)
0,1,1,0,26,1,1,0,0,1,0,1,1,1,98.1,2510.7,0,1,0,0,0,0,0,0,26,2550.6,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,57,0,0,0,0,1,1,1,1,0,53.35,3090.05,0,0,0,0,1,1,0,0,57,3040.9500000000003,0,Two year,Credit card (automatic)
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.55,61.05,0,0,1,0,0,0,1,0,3,58.650000000000006,2,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,1,0,1,0,0,0,0,1,1,20.9,2,Month-to-month,Mailed check
1,0,1,1,19,1,0,1,0,0,0,0,0,1,48.95,955.6,0,0,0,1,0,0,0,0,19,930.0500000000001,2,One year,Bank transfer (automatic)
0,0,0,0,3,1,0,0,0,0,0,1,0,1,54.2,140.4,0,0,0,0,0,0,1,0,3,162.60000000000002,2,Month-to-month,Electronic check
0,0,0,0,59,1,1,0,0,0,0,0,0,0,24.45,1493.1,0,0,1,0,1,0,1,0,59,1442.55,0,Two year,Electronic check
0,0,1,0,1,1,0,0,0,0,0,0,0,1,69.4,69.4,1,1,0,0,0,0,0,1,1,69.4,3,Month-to-month,Mailed check
1,0,1,0,42,0,0,1,0,0,0,1,0,1,40.15,1626.05,0,0,0,0,0,0,0,0,42,1686.3,0,Month-to-month,Bank transfer (automatic)
0,0,0,0,7,1,1,0,0,0,0,0,0,1,74.9,541.15,1,1,0,0,0,0,1,0,7,524.3000000000001,3,Month-to-month,Electronic check
1,0,1,0,67,1,1,0,0,0,0,0,0,0,25.6,1784.9,0,0,1,0,1,1,0,0,67,1715.2,0,Two year,Credit card (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.35,70.35,0,1,0,0,0,0,1,0,1,70.35,3,Month-to-month,Electronic check
1,0,1,0,66,1,1,1,1,1,1,1,1,0,91.7,6075.9,0,0,0,0,1,0,0,0,66,6052.2,1,Two year,Bank transfer (automatic)
0,0,0,0,61,1,1,0,0,1,0,0,1,0,89.2,5500.6,0,1,0,0,0,0,0,1,61,5441.2,1,Month-to-month,Mailed check
1,0,1,1,4,1,1,0,0,0,0,0,0,0,24.1,73.1,0,0,1,1,0,1,0,0,4,96.4,2,One year,Credit card (automatic)
0,1,1,0,42,1,0,1,0,0,0,0,0,1,74.15,3229.4,1,1,0,0,0,1,0,0,42,3114.3,1,Month-to-month,Credit card (automatic)
0,0,1,1,64,1,1,0,1,0,0,0,0,1,53.85,3399.85,0,0,0,1,0,0,0,0,64,3446.4,0,One year,Bank transfer (automatic)
0,1,1,0,54,1,1,1,1,1,1,1,1,1,115.6,6431.05,0,1,0,1,0,0,0,0,54,6242.4,1,One year,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.75,19.75,0,0,1,0,0,1,0,0,1,19.75,2,Month-to-month,Credit card (automatic)
1,0,1,1,54,1,1,0,0,0,0,0,0,1,24.05,1230.9,0,0,1,0,1,0,0,0,54,1298.7,0,Two year,Bank transfer (automatic)
0,0,0,1,18,1,1,0,0,0,0,0,0,0,25.3,454.65,0,0,1,0,1,1,0,0,18,455.40000000000003,2,Two year,Credit card (automatic)
1,0,0,0,3,1,0,0,1,0,0,0,1,0,84.3,235.05,0,1,0,0,0,0,1,0,3,252.89999999999998,3,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,1,1,0,0,0,0,1,0,1,70.1,3,Month-to-month,Electronic check
0,0,1,1,72,1,1,1,1,1,1,1,1,0,89.75,6595.9,0,0,0,0,1,1,0,0,72,6462.0,1,Two year,Credit card (automatic)
1,1,1,0,60,1,0,0,1,1,0,1,1,1,97.95,5867.0,0,1,0,1,0,0,1,0,60,5877.0,1,One year,Electronic check
0,0,1,1,11,1,0,0,0,0,0,0,0,1,20.0,196.35,0,0,1,1,0,0,0,1,11,220.0,2,One year,Mailed check
0,0,0,1,12,1,1,1,0,0,0,0,0,1,78.3,909.25,1,1,0,0,0,0,1,0,12,939.5999999999999,3,Month-to-month,Electronic check
1,0,1,1,61,1,0,0,1,1,1,1,1,0,103.9,6449.15,0,1,0,1,0,1,0,0,61,6337.900000000001,1,One year,Credit card (automatic)
0,0,0,0,39,1,0,0,0,0,0,0,0,0,20.7,762.45,0,0,1,0,1,1,0,0,39,807.3,0,Two year,Credit card (automatic)
1,0,0,0,55,1,1,0,0,0,0,1,1,1,96.8,5283.95,1,1,0,0,0,0,1,0,55,5324.0,1,Month-to-month,Electronic check
0,0,0,0,17,1,1,1,1,0,0,1,0,1,94.4,1617.5,1,1,0,0,0,0,1,0,17,1604.8000000000002,3,Month-to-month,Electronic check
1,0,0,0,37,1,0,0,0,0,0,0,0,0,20.15,785.75,0,0,1,1,0,1,0,0,37,745.55,0,One year,Credit card (automatic)
0,0,1,0,72,1,1,0,0,0,0,0,0,1,26.0,1776.0,0,0,1,0,1,0,0,1,72,1872.0,0,Two year,Mailed check
1,1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,0,0,0,0,1,1,0,0,72,5569.2,1,Two year,Credit card (automatic)
0,0,0,0,8,1,0,1,0,0,1,0,1,0,66.05,574.5,0,0,0,0,0,0,0,0,8,528.4,3,Month-to-month,Bank transfer (automatic)
